STOP_ON_FIRST_ERROR;false;;;;;;
PATH;/Temp/ADDITIVES;;;;;;
TYPE;bcpg:rawMaterial;;;;;;
DISABLED_POLICIES;rep:reportEntityAspect;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;bcpg:suppliers
VALUES;MP298;E353 - acide metatartrique;E353 - acide metatartrique;E353 - acid METATARTARIC;Additifs;Tartrate;Table Additifs
VALUES;MP299;E354 - tartrate de calcium;E354 - tartrate de calcium;E354 - calcium tartrate;Additifs;Tartrate;Table Additifs
VALUES;MP300;E355 - acide adipique;E355 - acide adipique;E355 - adipic acid;Additifs;Adipate;Table Additifs
VALUES;MP301;E356 - adipate de sodium;E356 - adipate de sodium;E356 - sodium adipate;Additifs;Adipate;Table Additifs
VALUES;MP302;E357 - adipate de potassium;E357 - adipate de potassium;E357 - potassium adipate;Additifs;Adipate;Table Additifs
VALUES;MP303;E359 - adipates d'ammonium, régulateur de l'acidité;E359 - adipates d'ammonium, régulateur de l'acidité;E359 - Ammonium adipates, acidity regulator;Additifs;Adipate;Table Additifs
VALUES;MP304;E363 - acide succinique;E363 - acide succinique;E363 - succinic acid;Additifs;Adipate;Table Additifs
VALUES;MP305;E364 - succinates de sodium, régulateur de l'acidité, exalteur d'arome;E364 - succinates de sodium, régulateur de l'acidité, exalteur d'arome;E364 - sodium succinate, pH adjustment, flavor enhancers;Additifs;Adipate;Table Additifs
VALUES;MP306;E364(i) - succinate monosodique, régulateur de l'acidité, exaltateur d'arome;E364(i) - succinate monosodique, régulateur de l'acidité, exaltateur d'arome;E364 (i) - sodium succinate, pH adjustment, Flavour;Additifs;Adipate;Table Additifs
VALUES;MP307;E364(ii) - succinate disodique, régulateur de l'acidité, exaltateur d'arome;E364(ii) - succinate disodique, régulateur de l'acidité, exaltateur d'arome;E364 (ii) - disodium succinate, pH adjustment, Flavour;Additifs;Adipate;Table Additifs
VALUES;MP308;E365 - fumarate de sodium, régulateurs d'acidité;E365 - fumarate de sodium, régulateurs d'acidité;E365 - sodium fumarate, acidity regulators;Additifs;Adipate;Table Additifs
VALUES;MP309;E366 - fumarates de potassium, régulateur de l'acidité;E366 - fumarates de potassium, régulateur de l'acidité;E366 - potassium fumarates, acidity regulator;Additifs;Adipate;Table Additifs
VALUES;MP310;E367 - fumarates de calcium, régulateur de l'acidité;E367 - fumarates de calcium, régulateur de l'acidité;E367 - calcium fumarate, acidity regulator;Additifs;Adipate;Table Additifs
VALUES;MP311;E368 - fumarate d'ammonium, régulateur de l'acidité;E368 - fumarate d'ammonium, régulateur de l'acidité;E368 - ammonium fumarate, acidity regulator;Additifs;Adipate;Table Additifs
VALUES;MP312;E370 - 1,4-heptonolactone;E370 - 1,4-heptonolactone;E370 - 1,4-heptonolactone;Additifs;Adipate;Table Additifs
VALUES;MP313;E375 - acide nicotinique, niacine (vitamine b3);E375 - acide nicotinique, niacine (vitamine b3);E375 - nicotinic acid, niacin (vitamin b3);Additifs;Adipate;Table Additifs
VALUES;MP314;E380 - citrate de triammonium;E380 - citrate de triammonium;E380 - citrate triammonium;Additifs;Adipate;Table Additifs
VALUES;MP315;E381 - citrate d'ammonium ferrique vert;E381 - citrate d'ammonium ferrique vert;E381 - green ferric ammonium citrate;Additifs;Adipate;Table Additifs
VALUES;MP316;E383 - glycerophosphate de calcium, épaississant, gélifiant, stabilisant;E383 - glycerophosphate de calcium, épaississant, gélifiant, stabilisant;E383 - calcium glycerophosphate, thickening, gelling, stabilizing;Additifs;Adipate;Table Additifs
VALUES;MP317;E384 - citrates d'isopropyle, antioxidant, Conservateur, séquestrant;E384 - citrates d'isopropyle, antioxidant, Conservateur, séquestrant;E384 - isopropyl citrates, antioxidant, preservative, sequestrant;Additifs;Adipate;Table Additifs
VALUES;MP318;E385 - éthylène diamine tétra-acétate de calcium disodium (calcium disodium edta);E385 - éthylène diamine tétra-acétate de calcium disodium (calcium disodium edta);E385 - ethylene diamine tetra-acetate, calcium disodium (calcium disodium edta);Additifs;Adipate;Table Additifs
VALUES;MP319;E386 - edta: disodium ethylenediamine tétra-acétate, stabilisateurs synthétiques;E386 - edta: disodium ethylenediamine tétra-acétate, stabilisateurs synthétiques;E386 - edta: disodium ethylenediamine tetra-acetate, synthetic stabilizers;Additifs;Adipate;Table Additifs
VALUES;MP320;E387 - oxystearin, stabilisateur;E387 - oxystearin, stabilisateur;E387 - oxystearin stabilizer;Additifs;Adipate;Table Additifs
VALUES;MP321;E388 - acide thiodipropionique, antioxidant synthétique;E388 - acide thiodipropionique, antioxidant synthétique;E388 - thiodipropionic acid, synthetic antioxidant;Additifs;Adipate;Table Additifs
VALUES;MP322;E389 - thiodipropionate de dilauryle, antioxidant;E389 - thiodipropionate de dilauryle, antioxidant;E389 - dilauryl thiodipropionate, antioxidant;Additifs;Adipate;Table Additifs
VALUES;MP323;E390 - thiodipropionate de distearyle, antioxidant;E390 - thiodipropionate de distearyle, antioxidant;E390 - distearyl thiodipropionate, antioxidant;Additifs;Adipate;Table Additifs
VALUES;MP324;E391 - acide phytique, Conservateur;E391 - acide phytique, Conservateur;E391 - phytic acid, Curator;Additifs;Adipate;Table Additifs
VALUES;MP325;E392 - extrait de romarin, antioxidant;E392 - extrait de romarin, antioxidant;E392 - rosemary extract, antioxidant;Additifs;Adipate;Table Additifs
VALUES;MP326;E399 - lactobionate de calcium, stabilisant;E399 - lactobionate de calcium, stabilisant;E399 - calcium lactobionate, stabilizing;Additifs;Adipate;Table Additifs
VALUES;MP327;E400 - acide alginique;E400 - acide alginique;E400 - alginic acid;Additifs;Alginate;Table Additifs
VALUES;MP328;E401 - alginate de sodium;E401 - alginate de sodium;E401 - sodium alginate;Additifs;Alginate;Table Additifs
VALUES;MP329;E402 - alginate de potassium;E402 - alginate de potassium;E402 - potassium alginate;Additifs;Alginate;Table Additifs
VALUES;MP330;E403 - alginate d'ammonium;E403 - alginate d'ammonium;E403 - Ammonium alginate;Additifs;Alginate;Table Additifs
VALUES;MP331;E404 - alginate de calcium;E404 - alginate de calcium;E404 - calcium alginate;Additifs;Alginate;Table Additifs
VALUES;MP332;E405 - alginate de propane-1,2-diol;E405 - alginate de propane-1,2-diol;E405 - alginate propane-1 ,2-diol;Additifs;Alginate;Table Additifs
VALUES;MP333;E406 - agar-agar;E406 - agar-agar;E406 - agar-agar;Additifs;Alginate;Table Additifs
VALUES;MP334;E407 - carraghenanes (algues);E407 - carraghenanes (algues);E407 - carrageenan (seaweed);Additifs;Alginate;Table Additifs
VALUES;MP335;E407a - algues euchema transformees;E407a - algues euchema transformees;E407a - seaweed processed euchema;Additifs;Alginate;Table Additifs
VALUES;MP336;E408 - glycane de levure de boulanger;E408 - glycane de levure de boulanger;E408 - yeast glucan;Additifs;Alginate;Table Additifs
VALUES;MP337;E409 - arabinogalactane;E409 - arabinogalactane;E409 - arabinogalactan;Additifs;Alginate;Table Additifs
VALUES;MP338;E410 - farine de graines de caroube ou gomme de caroube;E410 - farine de graines de caroube ou gomme de caroube;E410 - carob flour or locust bean gum;Additifs;Gomme;Table Additifs
VALUES;MP339;E411 - gomme d'avoine;E411 - gomme d'avoine;E411 - oat gum;Additifs;Gomme;Table Additifs
VALUES;MP340;E412 - gomme de jaguar ou gomme de guar;E412 - gomme de jaguar ou gomme de guar;E412 - jaguar gum or guar gum;Additifs;Gomme;Table Additifs
VALUES;MP341;E413 - gomme de dragon, ou gomme adragante, tragacanthe;E413 - gomme de dragon, ou gomme adragante, tragacanthe;E413 - dragon gum, or tragacanth, tragacanth;Additifs;Gomme;Table Additifs
VALUES;MP342;E414 - gomme d'acacia ou gomme arabique;E414 - gomme d'acacia ou gomme arabique;E414 - gum acacia or gum arabic;Additifs;Gomme;Table Additifs
VALUES;MP343;E415 - gomme xanthane ou gomme de mais;E415 - gomme xanthane ou gomme de mais;E415 - xanthan gum or gum but;Additifs;Gomme;Table Additifs
VALUES;MP344;E416 - gomme karaya;E416 - gomme karaya;E416 - gum karaya;Additifs;Gomme;Table Additifs
VALUES;MP345;E417 - gomme tara;E417 - gomme tara;E417 - tara gum;Additifs;Gomme;Table Additifs
VALUES;MP346;E418 - gomme gellane;E418 - gomme gellane;E418 - gellan gum;Additifs;Gomme;Table Additifs
VALUES;MP347;E419 - gomme ghatti;E419 - gomme ghatti;E419 - gum ghatti;Additifs;Gomme;Table Additifs
VALUES;MP348;E420(i) - sorbitol;E420(i) - sorbitol;E420 (i) - sorbitol;Additifs;Gomme;Table Additifs
VALUES;MP349;E420(ii) - sirop de sorbitol;E420(ii) - sirop de sorbitol;E420 (ii) - sorbitol syrup;Additifs;Gomme;Table Additifs
VALUES;MP350;E421 - mannitol;E421 - mannitol;E421 - mannitol;Additifs;Gomme;Table Additifs
VALUES;MP351;E422 - glycerol;E422 - glycerol;E422 - glycerol;Additifs;Gomme;Table Additifs
VALUES;MP352;E424 - curdlan;E424 - curdlan;E424 - curdlan;Additifs;Gomme;Table Additifs
VALUES;MP353;E425(i) - gomme de konjac;E425(i) - gomme de konjac;E425 (i) - konjac gum;Additifs;Gomme;Table Additifs
VALUES;MP354;E425(ii) - glucomannane de konjac (extrait de racine de konjac);E425(ii) - glucomannane de konjac (extrait de racine de konjac);E425 (ii) - Konjac glucomannan (konjac root extract);Additifs;Gomme;Table Additifs
VALUES;MP355;E426 - hemicellulose de soja;E426 - hemicellulose de soja;E426 - soybean hemicellulose;Additifs;Gomme;Table Additifs
VALUES;MP356;E427 - gomme de casse;E427 - gomme de casse;E427 - gum breaks;Additifs;Gomme;Table Additifs
VALUES;MP357;E428 - gélatine, stabilisant, gélifiant, émulsifiant, épaississant, support;E428 - gélatine, stabilisant, gélifiant, émulsifiant, épaississant, support;E428 - gelatin, stabilizer, gelling agent, emulsifier, thickener, support;Additifs;Gomme;Table Additifs
VALUES;MP358;E429 - peptones (émulsifiant);E429 - peptones (émulsifiant);E429 - peptones (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP359;E430 - stéarate de polyoxyethylene (8) (émulsifiant);E430 - stéarate de polyoxyethylene (8) (émulsifiant);E430 - polyoxyethylene stearate (8) (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP360;E431 - stéarate de polyoxyethylene (40) (émulsifiant);E431 - stéarate de polyoxyethylene (40) (émulsifiant);E431 - polyoxyethylene stearate (40) (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP361;E432 - monolaurate de polyoxyethylene sorbitane (polysorbate 20) (émulsifiant);E432 - monolaurate de polyoxyethylene sorbitane (polysorbate 20) (émulsifiant);E432 - polyoxyethylene sorbitan monolaurate (polysorbate 20) (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP362;E433 - monooleate de polyoxyethylene de sorbitane (polysorbate 80) (émulsifiant);E433 - monooleate de polyoxyethylene de sorbitane (polysorbate 80) (émulsifiant);E433 - polyoxyethylene sorbitan (polysorbate 80) (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP363;E434 - monopalmitate de polyoxyethylene sorbitane (polysorbate 40) (émulsifiant);E434 - monopalmitate de polyoxyethylene sorbitane (polysorbate 40) (émulsifiant);E434 - polyoxyethylene sorbitan monopalmitate (polysorbate 40) (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP364;E435 - monostearate de polyoxyethylene sorbitane (polysorbate 60) (émulsifiant);E435 - monostearate de polyoxyethylene sorbitane (polysorbate 60) (émulsifiant);E435 - polyoxyethylene sorbitan (polysorbate 60) (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP365;E436 - tristearate de polyoxyethylene sorbitane (polysorbate 65) (émulsifiant);E436 - tristearate de polyoxyethylene sorbitane (polysorbate 65) (émulsifiant);E436 - polyoxyethylene sorbitan (polysorbate 65) (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP366;E440 - pectines, agent épaississant naturel;E440 - pectines, agent épaississant naturel;E440 - pectin, natural thickener;Additifs;Gomme;Table Additifs
VALUES;MP367;E440(i) - pectine;E440(i) - pectine;E440 (i) - Pectin;Additifs;Gomme;Table Additifs
VALUES;MP368;E440(ii) - pectine amidée;E440(ii) - pectine amidée;E440 (ii) - amidated pectin;Additifs;Gomme;Table Additifs
VALUES;MP369;E441 - gélatine;E441 - gélatine;E441 - gelatin;Additifs;Gomme;Table Additifs
VALUES;MP370;E442 - phosphatides d'ammonium (émulsifiant);E442 - phosphatides d'ammonium (émulsifiant);E442 - Ammonium phosphatides (emulsifier);Additifs;Gomme;Table Additifs
VALUES;MP371;E443 - huile végétale bromée, émulsifiant, stabilisant;E443 - huile végétale bromée, émulsifiant, stabilisant;E443 - brominated vegetable oil, emulsifier, stabilizer;Additifs;Gomme;Table Additifs
VALUES;MP372;E444 - acétate isobutyrate de saccharose;E444 - acétate isobutyrate de saccharose;E444 - sucrose acetate isobutyrate;Additifs;Gomme;Table Additifs
VALUES;MP373;E445 - esters glycériques de résine de bois;E445 - esters glycériques de résine de bois;E445 - Glycerol ester of wood rosin;Additifs;Gomme;Table Additifs
VALUES;MP374;E446 - succistearine, émulsifiant;E446 - succistearine, émulsifiant;E446 - succistearine, emulsifier;Additifs;Gomme;Table Additifs
VALUES;MP375;E450(i) - diphosphate disodique;E450(i) - diphosphate disodique;E450 (i) - disodium diphosphate;Additifs;Diphosphate;Table Additifs
VALUES;MP376;E450(ii) - diphosphate trisodique;E450(ii) - diphosphate trisodique;E450 (ii) - trisodium diphosphate;Additifs;Diphosphate;Table Additifs
VALUES;MP377;E450(iii) - diphosphate tetrasodique;E450(iii) - diphosphate tetrasodique;E450 (iii) - tetrasodium diphosphate;Additifs;Diphosphate;Table Additifs
VALUES;MP378;E450(iii) - pyrophosphate de sodium, pyrophosphate tetrasodique;E450(iii) - pyrophosphate de sodium, pyrophosphate tetrasodique;E450 (iii) - sodium pyrophosphate, tetrasodium pyrophosphate;Additifs;Phosphate;Table Additifs
VALUES;MP379;E450(iv) - diphosphate dipotassique;E450(iv) - diphosphate dipotassique;E450 (iv) - dipotassium diphosphate;Additifs;Diphosphate;Table Additifs
VALUES;MP380;E450(v) - diphosphate tetrapotassique;E450(v) - diphosphate tetrapotassique;E450 (v) - tetrapotassium diphosphate;Additifs;Diphosphate;Table Additifs
VALUES;MP381;E450(vi) - diphosphate dicalcique;E450(vi) - diphosphate dicalcique;E450 (vi) - dicalcium diphosphate;Additifs;Diphosphate;Table Additifs
VALUES;MP382;E450(vii) - dihydrogeno diphosphate de calcium;E450(vii) - dihydrogeno diphosphate de calcium;E450 (vii) - Calcium dihydrogen diphosphate;Additifs;Diphosphate;Table Additifs
VALUES;MP383;E450(viii) - diphosphate dimagnesien, émulsifiant, stabilisant, régulateur de l'acidité, agent levant, séquestrant, agent de rétention d'eau/d'humidité;E450(viii) - diphosphate dimagnesien, émulsifiant, stabilisant, régulateur de l'acidité, agent levant, séquestrant, agent de rétention d'eau/d'humidité;E450 (viii) - Dimagnesium diphosphate, emulsifier, stabilizer, acidity regulator, raising agent, sequestrant, water retention agent / moisture;Additifs;Diphosphate;Table Additifs
VALUES;MP384;E451(i) - triphosphate pentasodique;E451(i) - triphosphate pentasodique;E451 (i) - pentasodium triphosphate;Additifs;Thiosulfate;Table Additifs
VALUES;MP385;E451(ii) - triphosphate pentapotassique;E451(ii) - triphosphate pentapotassique;E451 (ii) - triphosphate Pentapotassium;Additifs;Thiosulfate;Table Additifs
VALUES;MP386;E452(i) - polyphosphates sodiques;E452(i) - polyphosphates sodiques;E452 (i) - Sodium polyphosphate;Additifs;Thiosulfate;Table Additifs
VALUES;MP387;E452(ii) - polyphosphates potassiques;E452(ii) - polyphosphates potassiques;E452 (ii) - potassium polyphosphates;Additifs;Thiosulfate;Table Additifs
VALUES;MP388;E452(iii) - polyphosphates calco-sodiques;E452(iii) - polyphosphates calco-sodiques;E452 (iii) - Sodium calcium polyphosphate;Additifs;Thiosulfate;Table Additifs
VALUES;MP389;E452(iv) - polyphosphates calciques;E452(iv) - polyphosphates calciques;E452 (iv) - calcium polyphosphates;Additifs;Thiosulfate;Table Additifs
VALUES;MP390;E452(v) - polyphosphate d'ammonium, émulsifiant, stabilisant, séquestrant, agent de texture, agent de rétention d'eau/d'humidité;E452(v) - polyphosphate d'ammonium, émulsifiant, stabilisant, séquestrant, agent de texture, agent de rétention d'eau/d'humidité;E452 (v) - ammonium polyphosphate, emulsifier, stabilizer, chelating agent, texture, water retention agent / moisture;Additifs;Thiosulfate;Table Additifs
VALUES;MP391;E452(vi) - tripoliphosphate de sodium et de potassium, émulsifiant, stabilisant, régulateur de l'acidité, agent levant, séquestrant, agent de rétention d'eau/d'humidité;E452(vi) - tripoliphosphate de sodium et de potassium, émulsifiant, stabilisant, régulateur de l'acidité, agent levant, séquestrant, agent de rétention d'eau/d'humidité;E452 (vi) - tripoliphosphate sodium and potassium, emulsifier, stabilizer, acidity regulator, raising agent, sequestrant, water retention agent / moisture;Additifs;Thiosulfate;Table Additifs
VALUES;MP392;E457 - cyclodextrine, alpha-, stabilisant, liant;E457 - cyclodextrine, alpha-, stabilisant, liant;E457 - cyclodextrin, alpha-, stabilizer, binder;Additifs;Thiosulfate;Table Additifs
VALUES;MP393;E458 - cyclodextrine, gamma-, stabilisant, liant;E458 - cyclodextrine, gamma-, stabilisant, liant;E458 - cyclodextrin, gamma-, stabilizer, binder;Additifs;Thiosulfate;Table Additifs
VALUES;MP394;E459 - beta-cyclodextrine;E459 - beta-cyclodextrine;E459 - beta-cyclodextrin;Additifs;Thiosulfate;Table Additifs
VALUES;MP395;E460 - celluloses;E460 - celluloses;E460 - cellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP396;E460(i) - cellulose microcristalline;E460(i) - cellulose microcristalline;E460 (i) - microcrystalline cellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP397;E460(ii) - cellulose en poudre;E460(ii) - cellulose en poudre;E460 (ii) - cellulose powder;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP398;E461 - methylcellulose;E461 - methylcellulose;E461 - methylcellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP399;E462 - ethylcellulose;E462 - ethylcellulose;E462 - ethylcellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP400;E463 - hydroxypropylcellulose;E463 - hydroxypropylcellulose;E463 - hydroxypropyl;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP401;E464 - hydroxypropylmethylcellulose;E464 - hydroxypropylmethylcellulose;E464 - hydroxypropylmethylcellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP402;E465 - ethylmethylcellulose;E465 - ethylmethylcellulose;E465 - ethylmethylcellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP403;E466 - carboxymethylcellulose;E466 - carboxymethylcellulose;E466 - carboxymethylcellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP404;E467 - ethyl-hydroxyethyl-cellulose, épaississant, stabilisant, émulsifiant;E467 - ethyl-hydroxyethyl-cellulose, épaississant, stabilisant, émulsifiant;E467 - ethyl-hydroxyethyl cellulose, thickener, stabilizer, emulsifier;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP405;E468 - carboxymethylcellulose de sodium réticulée (non autorisée en agroalimentaire);E468 - carboxymethylcellulose de sodium réticulée (non autorisée en agroalimentaire);E468 - sodium carboxymethylcellulose crosslinked (not allowed in food);Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP406;E469 - carboxymethylcellulose hydrolysée de manière enzymatique;E469 - carboxymethylcellulose hydrolysée de manière enzymatique;E469 - Enzymatically hydrolysed carboxymethylcellulose;Additifs;Dérivé cellulosique;Table Additifs
VALUES;MP407;E470 - sels de sodium/potassium/calcium d'acides gras;E470 - sels de sodium/potassium/calcium d'acides gras;E470 - sodium salts / potassium / calcium fatty acid;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP408;E470(i) - sels d'acides myristique, palmitique et stéarique avec ammoniaque, calcium, potassium et sodium, émulsifiant, stabilisant, antiagglomérant;E470(i) - sels d'acides myristique, palmitique et stéarique avec ammoniaque, calcium, potassium et sodium, émulsifiant, stabilisant, antiagglomérant;E470 (i) - salts of myristic, palmitic and stearic acids with ammonia, calcium, potassium and sodium, emulsifier, stabilizer, anticaking;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP409;E470(ii) - sels d'acide oléique avec calcium, potassium et sodium, émulsifiant, stabilisant, antiagglomérant;E470(ii) - sels d'acide oléique avec calcium, potassium et sodium, émulsifiant, stabilisant, antiagglomérant;E470 (ii) - salts of oleic acid with calcium, potassium and sodium, emulsifier, stabilizer, anticaking;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP410;E470a - stéarate de sodium/potassium/calcium;E470a - stéarate de sodium/potassium/calcium;E470a - stearate sodium / potassium / calcium;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP411;E470b - stéarate de magnésium;E470b - stéarate de magnésium;E470b - magnesium stearate;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP412;E471 - mono- et diglycerides d'acides gras alimentaires;E471 - mono- et diglycerides d'acides gras alimentaires;E471 - mono-and diglycerides of edible fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP413;E472 - esters d'acides gras alimentaires;E472 - esters d'acides gras alimentaires;E472 - esters of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP414;E472a - ester diacetyl-acetique d'acides gras;E472a - ester diacetyl-acetique d'acides gras;E472a - diacetyl-acetic ester of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP415;E472b - ester diacetyl-lactique de mono- et diglycerides d'acides gras;E472b - ester diacetyl-lactique de mono- et diglycerides d'acides gras;E472b - diacetyl-lactic ester of mono-and diglycerides of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP416;E472c - ester diacetyl-citrique de mono- et diglycerides d'acides gras;E472c - ester diacetyl-citrique de mono- et diglycerides d'acides gras;E472c - diacetyl-citric ester of mono-and diglycerides of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP417;E472d - ester tartrique de mono- et diglycerides d'acides gras;E472d - ester tartrique de mono- et diglycerides d'acides gras;E472d - tartaric ester of mono-and diglycerides of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP418;E472e - ester monoacethyltartrique de mono- et diglycerides d'acides gras;E472e - ester monoacethyltartrique de mono- et diglycerides d'acides gras;E472e - monoacethyltartrique ester of mono-and diglycerides of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP419;E472f - esters mixtes acétiques et tartriques des mono- et diglycerides d'acides gras;E472f - esters mixtes acétiques et tartriques des mono- et diglycerides d'acides gras;E472f - Mixed acetic and tartaric acid esters of mono-and diglycerides of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP420;E472g - monoglycerides succinyles, emulsifiant, stabilisant, séquestrant;E472g - monoglycerides succinyles, emulsifiant, stabilisant, séquestrant;E472g - succinylated monoglycerides, emulsifier, stabilizer, chelating;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP421;E473 - sucroester;E473 - sucroester;E473 - sucrose ester;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP422;E473a - oligoesters de saccharose de type i et de type ii, émulsifiant, stabilisant;E473a - oligoesters de saccharose de type i et de type ii, émulsifiant, stabilisant;E473a - sucrose oligoesters type I and type II, emulsifier, stabilizer;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP423;E474 - sucroglycerides;E474 - sucroglycerides;E474 - sucroglycerides;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP424;E475 - esters polyglyceriques d'acides gras;E475 - esters polyglyceriques d'acides gras;E475 - polyglycerol esters of fatty acids;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP425;E476 - esters polyglyceriques d'acides gras d'huile de ricin, polyricinoleate de polyglycerol;E476 - esters polyglyceriques d'acides gras d'huile de ricin, polyricinoleate de polyglycerol;E476 - polyglycerol esters of fatty acids of castor oil, polyglycerol POLYRICINOLEATE;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP426;E477 - esters du propylene-glycol d'acide gras;E477 - esters du propylene-glycol d'acide gras;E477 - propylene glycol esters of fatty acid;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP427;E478 - esters lactyles d'acides gras du glycerol et du propane-1,2 diol;E478 - esters lactyles d'acides gras du glycerol et du propane-1,2 diol;E478 - lactyls esters of fatty acids of glycerol and propane-1 ,2-diol;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP428;E479b - huile de soja oxydée par chauffage ayant réagi avec des mono- et diglycerides d'acides gras, émulsifiant;E479b - huile de soja oxydée par chauffage ayant réagi avec des mono- et diglycerides d'acides gras, émulsifiant;E479b - soybean oil oxidized by heating reacted with mono-and diglycerides of fatty acids, emulsifying;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP429;E481 - stearoyl-2-lactylate de sodium;E481 - stearoyl-2-lactylate de sodium;E481 - stearoyl-2-lactylate;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP430;E481(i) - stearyl de sodium lactyle, émulsifiant, stabilisant;E481(i) - stearyl de sodium lactyle, émulsifiant, stabilisant;E481 (i) - Sodium stearoyl lactylate, emulsifier, stabilizer;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP431;E481(ii) - oleyl de sodium lactyle, émulsifiant, stabilisant;E481(ii) - oleyl de sodium lactyle, émulsifiant, stabilisant;E481 (ii) - sodium oleyl lactyl, emulsifier, stabilizer;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP432;E482 - stearoyl-2-lactylate de calcium;E482 - stearoyl-2-lactylate de calcium;E482 - stearoyl-2-lactylate calcium;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP433;E482(i) - stearyl de calcium lactyle, émulsifiant;E482(i) - stearyl de calcium lactyle, émulsifiant;E482 (i) - Calcium stearoyl lactylate, an emulsifier;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP434;E482(ii) - oleyl de calcium lactyle, émulsifiant, stabilisant;E482(ii) - oleyl de calcium lactyle, émulsifiant, stabilisant;E482 (ii) - Calcium oleyl lactyl, emulsifier, stabilizer;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP435;E483 - tartrate de stéaryle;E483 - tartrate de stéaryle;E483 - stearyl tartrate;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP436;E484 - citrate de stéaryle;E484 - citrate de stéaryle;E484 - stearyl citrate;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP437;E485 - renomme comme 441;E485 - renomme comme 441;E485 - renamed as 441;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP438;E486 - stearoylfumarate de calcium, émulsifiant;E486 - stearoylfumarate de calcium, émulsifiant;E486 - stearoylfumarate calcium, emulsifier;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP439;E487 - laurylsulfate de sodium, émulsifiant;E487 - laurylsulfate de sodium, émulsifiant;E487 - sodium lauryl sulphate, emulsifier;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
VALUES;MP440;E488 - mono- et di-glycerides ethoxyles, émulsifiant;E488 - mono- et di-glycerides ethoxyles, émulsifiant;E488 - mono-and di-glycerides, ethoxylated emulsifier;Additifs;Dérivé d'acide gras alimentaire;Table Additifs
