STOP_ON_FIRST_ERROR;false;;;;;;
PATH;/Temp/CIQUAL;;;;;;
TYPE;bcpg:rawMaterial;;;;;;
MAPPING;NutDatabaseFrench;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;bcpg:suppliers
VALUES;CIQUAL19700;Yaourt au lait entier, aux fruits, sucré, CIQUAL;Yaourt au lait entier, aux fruits, sucré;Yoghurt, wholemilk, with fruit;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19730;Yaourt au lait partiellement écrémé, aux fruits, sucré, CIQUAL;Yaourt au lait partiellement écrémé, aux fruits, sucré;Yoghurt, lowfat, with fruit;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19740;Spécialité laitière type yaourt au lait entier au bifidus et aux fruits, sucrée, CIQUAL;Spécialité laitière type yaourt au lait entier au bifidus et aux fruits, sucrée;Yoghurt, wholemilk, Bifidus, with fruit;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19760;Spécialité laitière type yaourt 0% aux fruits, sucrée, CIQUAL;Spécialité laitière type yaourt 0% aux fruits, sucrée;Yoghurt, nonfat, with fruit, sweetened;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19765;Spécialité laitière type yaourt 0% aux fruits, édulcorée, CIQUAL;Spécialité laitière type yaourt 0% aux fruits, édulcorée;Yoghurt, nonfat, with fruit, aspartame;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19771;Yaourt à  boire, au lait demi-écrémé, aromatisé, sucré, CIQUAL;Yaourt à  boire, au lait demi-écrémé, aromatisé, sucré;Drinking yoghurt, lowfat, flavoured, sweetened;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19772;Yaourt à  boire, au lait demi-écrémé, aux édulcorants, CIQUAL;Yaourt à  boire, au lait demi-écrémé, aux édulcorants;Drinking yoghurt, lowfat, with aspartame;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19773;Yaourt à  boire, au lait demi-écrémé, aux fruits, sucré, CIQUAL;Yaourt à  boire, au lait demi-écrémé, aux fruits, sucré;Drinking yoghurt, lowfat, with fruit;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19780;Lait fermenté type yaourt à  boire, au bifidus, arôme fruits, CIQUAL;Lait fermenté type yaourt à  boire, au bifidus, arôme fruits;Drinking yoghurt, Bifidus, fruit flavoured;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19800;Spécialité laitière type yaourt au lait entier au bifidus, nature, CIQUAL;Spécialité laitière type yaourt au lait entier au bifidus, nature;Yoghurt, wholemilk, Bifidus, plain;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19801;Lait fermenté à  boire, maigre, nature, CIQUAL;Lait fermenté à  boire, maigre, nature;Buttermilk, cultured, low fat, plain;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19850;Spécialité laitière de fromage blanc enrichie en crème, nature, CIQUAL;Spécialité laitière de fromage blanc enrichie en crème, nature;Quark 50% fidm, plain;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19851;Spécialité laitière de fromage blanc enrichie en crème, aux fruits, CIQUAL;Spécialité laitière de fromage blanc enrichie en crème, aux fruits;Quark 50% fidm, with  fruit;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19855;Spécialité laitière type yaourt 0% aux céréales ou muesli, CIQUAL;Spécialité laitière type yaourt 0% aux céréales ou muesli;Yoghurt, nonfat, with cereals;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL19880;Yaourt au lait de chèvre partiellement écrémé, nature, CIQUAL;Yaourt au lait de chèvre partiellement écrémé, nature;Yoghurt from goat's milk, lowfat, plain;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL20000;Artichaut, cuit, CIQUAL;Artichaut, cuit;Artichoke, globe, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20001;Asperge, cuite, CIQUAL;Asperge, cuite;Asparagus, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20002;Aubergine, cuite, CIQUAL;Aubergine, cuite;Eggplant, cooked, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20003;Betterave rouge, cuite, CIQUAL;Betterave rouge, cuite;Beetroot, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20005;Bette, cuite, CIQUAL;Bette, cuite;Swiss chard, cooked;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20006;Brocoli, cuit, CIQUAL;Brocoli, cuit;Broccoli, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20007;Carotte, appertisée, égouttée, CIQUAL;Carotte, appertisée, égouttée;Carrot, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20008;Carotte, cuite, CIQUAL;Carotte, cuite;Carrot, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20009;Carotte, crue, CIQUAL;Carotte, crue;Carrot, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20010;Champignon, tout type, cru, CIQUAL;Champignon, tout type, cru;Mushroom, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20011;Champignon, tout type, appertisé, égoutté, CIQUAL;Champignon, tout type, appertisé, égoutté;Mushroom, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20012;Chicorée frisée, crue, CIQUAL;Chicorée frisée, crue;Endive (US chicory), raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20013;Chou de Bruxelles, cuit, CIQUAL;Chou de Bruxelles, cuit;Brussels sprout, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20014;Chou rouge, cru, CIQUAL;Chou rouge, cru;Cabbage, red, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20015;Chou vert, cuit, CIQUAL;Chou vert, cuit;Cabbage, green, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20016;Chou-fleur, cru, CIQUAL;Chou-fleur, cru;Cauliflower, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20017;Chou-fleur, cuit, CIQUAL;Chou-fleur, cuit;Cauliflower, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20018;Coeur de palmier, appertisé, égoutté, CIQUAL;Coeur de palmier, appertisé, égoutté;Palm heart, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20020;Courgette, pulpe et peau, crue, CIQUAL;Courgette, pulpe et peau, crue;Courgette (zucchini), raw, with skin;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20021;Courgette, pulpe et peau, cuite, CIQUAL;Courgette, pulpe et peau, cuite;Courgette (zucchini), boiled, with skin;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20022;Cresson de fontaine, cru, CIQUAL;Cresson de fontaine, cru;Watercress, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20023;Céleri branche, cru, CIQUAL;Céleri branche, cru;Celery stalk, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20024;Céleri branche, cuit, CIQUAL;Céleri branche, cuit;Celery stalk, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20025;Céleri-rave, cuit, CIQUAL;Céleri-rave, cuit;Celeriac, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20026;Endive, crue, CIQUAL;Endive, crue;Witlof, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20027;Épinard, cuit, CIQUAL;Épinard, cuit;Spinach, steamed;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20028;Fenouil, cru, CIQUAL;Fenouil, cru;Fennel, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20029;Haricot mungo germé ou Pousse de ''soja'', appertisé, égoutté, CIQUAL;Haricot mungo germé ou Pousse de ''soja'', appertisé, égoutté;Beans, mung, sprouted, canned, drained;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20030;Haricot vert, cuit, CIQUAL;Haricot vert, cuit;Green bean, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20031;Laitue, crue, CIQUAL;Laitue, crue;Lettuce, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20032;Laitue, cuite, CIQUAL;Laitue, cuite;Lettuce, cooked;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20033;Navet, cuit, CIQUAL;Navet, cuit;Turnip, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20034;Oignon, cru, CIQUAL;Oignon, cru;Onion, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20035;Oignon, cuit, CIQUAL;Oignon, cuit;Onion, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20036;Petit pois, appertisé, égoutté, CIQUAL;Petit pois, appertisé, égoutté;Pea, green, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20037;Petit pois, cuit, CIQUAL;Petit pois, cuit;Pea, green, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20038;Pissenlit, cru, CIQUAL;Pissenlit, cru;Dandelion leaves, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20039;Poireau, cru, CIQUAL;Poireau, cru;Leek, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20040;Poireau, cuit, CIQUAL;Poireau, cuit;Leek, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20041;Poivron, vert, jaune ou rouge, cru, CIQUAL;Poivron, vert, jaune ou rouge, cru;Pepper, sweet, green or red, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20042;Poivron, vert, jaune ou rouge, cuit, CIQUAL;Poivron, vert, jaune ou rouge, cuit;Pepper, sweet, green or red, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20043;Potiron, appertisé, égoutté, CIQUAL;Potiron, appertisé, égoutté;Pumpkin, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20045;Radis rouge, cru, CIQUAL;Radis rouge, cru;Radish, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20046;Salsifis, cuit, CIQUAL;Salsifis, cuit;Salsify, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20047;Tomate, crue, CIQUAL;Tomate, crue;Tomato, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20048;Tomate, entière, pelée, appertisée, égouttée, CIQUAL;Tomate, entière, pelée, appertisée, égouttée;Tomato, peeled, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20049;Maà¯s doux, en épis, cuit, CIQUAL;Maà¯s doux, en épis, cuit;Sweet corn on cob, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20050;Topinambour, cuit, CIQUAL;Topinambour, cuit;Jerusalem artichoke, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20051;Macédoine de légumes, appertisée, égouttée, CIQUAL;Macédoine de légumes, appertisée, égouttée;Vegetable mix, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20052;Artichaut, cru, CIQUAL;Artichaut, cru;Artichoke, globe, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20054;Cardon, cru, CIQUAL;Cardon, cru;Cardoon, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20055;Céleri-rave, cru, CIQUAL;Céleri-rave, cru;Celeriac, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20059;Épinard, cru, CIQUAL;Épinard, cru;Spinach, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20062;Haricot vert, appertisé, égoutté, CIQUAL;Haricot vert, appertisé, égoutté;Green bean, canned, drained;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20063;Haricot beurre, appertisé, égoutté, CIQUAL;Haricot beurre, appertisé, égoutté;Wax bean, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20064;Navet, pelé, cru, CIQUAL;Navet, pelé, cru;Turnip, peeled, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20066;Maà¯s doux, appertisé, égoutté, CIQUAL;Maà¯s doux, appertisé, égoutté;Sweet corn, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20068;Tomate, concentré, CIQUAL;Tomate, concentré;Tomato paste;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20070;Haricot vert, surgelé, CIQUAL;Haricot vert, surgelé;Green bean, frozen;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20071;Haricot vert, surgelé, cuit, CIQUAL;Haricot vert, surgelé, cuit;Green bean, frozen, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20076;Asperge, appertisée, égouttée, CIQUAL;Asperge, appertisée, égouttée;Asparagus, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20077;Chou de Bruxelles, appertisé, égoutté, CIQUAL;Chou de Bruxelles, appertisé, égoutté;Brussels sprout, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20078;Céleri branche, appertisé, CIQUAL;Céleri branche, appertisé;Celery stalk, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20079;Champignon de Paris, appertisé, CIQUAL;Champignon de Paris, appertisé;Mushroom, Agaricus bisporus, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20081;Salsifis, appertisé, égoutté, CIQUAL;Salsifis, appertisé, égoutté;Salsify, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20082;Chou-fleur, surgelé, CIQUAL;Chou-fleur, surgelé;Cauliflower, frozen;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20083;Épinard, surgelé, CIQUAL;Épinard, surgelé;Spinach, frozen;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20084;Petit pois, surgelé, CIQUAL;Petit pois, surgelé;Pea, green, frozen;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20085;Poivron vert, cru, CIQUAL;Poivron vert, cru;Pepper, sweet, green, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20086;Poivron vert, cuit, CIQUAL;Poivron vert, cuit;Pepper, sweet, green, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20087;Poivron rouge, cru, CIQUAL;Poivron rouge, cru;Pepper, sweet, red, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20088;Poivron rouge, cuit, CIQUAL;Poivron rouge, cuit;Pepper, sweet, red, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20089;Radis noir, cru, CIQUAL;Radis noir, cru;Radish, black, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20090;Scarole, crue, CIQUAL;Scarole, crue;Broad-leaved endive, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20093;Petits pois et carottes, appertisés, égouttés, CIQUAL;Petits pois et carottes, appertisés, égouttés;Carrots and peas, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20095;Chou rouge, cuit à  l'eau, CIQUAL;Chou rouge, cuit à  l'eau;Cabbage, red, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20096;Potiron, cuit, CIQUAL;Potiron, cuit;Pumpkin, cooked;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20097;Échalote, crue, CIQUAL;Échalote, crue;Shallot, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20098;Endive, cuite, CIQUAL;Endive, cuite;Witlof, cooked;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20099;Mâche, crue, CIQUAL;Mâche, crue;Corn-salad, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20101;Légumes, mélange surgelé, CIQUAL;Légumes, mélange surgelé;Vegetables, mixed, frozen;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20111;Oseille, crue, CIQUAL;Oseille, crue;Sorrel, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20112;Oseille, cuite à  l'eau, CIQUAL;Oseille, cuite à  l'eau;Sorrel, cooked with moist heat;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20116;Chou blanc, cru, CIQUAL;Chou blanc, cru;White cabbage, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20118;Fenouil, cuit à  l'eau, CIQUAL;Fenouil, cuit à  l'eau;Fennel, cooked;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20125;Champignon de couche, sauté, CIQUAL;Champignon de couche, sauté;Mushroom, Agaricus bisporus, sauteed;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20127;Pourpier, cru, feuilles, CIQUAL;Pourpier, cru, feuilles;Purslane, leaf, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20169;Tomate, pulpe, appertisée, CIQUAL;Tomate, pulpe, appertisée;Tomato pulp, canned, commercial;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20170;Tomate, purée, CIQUAL;Tomate, purée;Tomato pulp;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20171;Laitue romaine, crue, CIQUAL;Laitue romaine, crue;Cos lettuce, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20172;Tomate cerise, crue, CIQUAL;Tomate cerise, crue;Tomato, cherry;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20183;Haricot mungo germé ou Pousse de ''soja'', frais, CIQUAL;Haricot mungo germé ou Pousse de ''soja'', frais;Beans, mung, sprouted, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20206;Chou de Bruxelles, surgelé, CIQUAL;Chou de Bruxelles, surgelé;Brussels sprout, frozen;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20208;Carotte, surgelée, CIQUAL;Carotte, surgelée;Carrot, frozen;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20210;Concombre, cru, pulpe, CIQUAL;Concombre, cru, pulpe;Cucumber, peeled, raw;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20495;Légume en purée, sans pomme de terre, sans sel (aliment moyen), CIQUAL;Légume en purée, sans pomme de terre, sans sel (aliment moyen);Vegetable (except potato), pureed, without salt (average);CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20499;Légume cuit (aliment moyen), CIQUAL;Légume cuit (aliment moyen);Vegetable, cooked (average);CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20500;Fève, cuite, CIQUAL;Fève, cuite;Broad bean, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20502;Haricot blanc, cuit, CIQUAL;Haricot blanc, cuit;Haricot bean, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20503;Haricot rouge, cuit, CIQUAL;Haricot rouge, cuit;Red kidney bean, boiled, without salt;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20505;Lentille, cuite, CIQUAL;Lentille, cuite;Lentil, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20506;Pois cassé, cuit, CIQUAL;Pois cassé, cuit;Split pea, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20507;Pois chiche, cuit, CIQUAL;Pois chiche, cuit;Chick pea, boiled;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20508;Haricot flageolet, appertisé, égouttés, CIQUAL;Haricot flageolet, appertisé, égouttés;Dwarf kidney bean, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20510;Lentille, cuisinée, appertisée, égouttées, CIQUAL;Lentille, cuisinée, appertisée, égouttées;Lentil, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20511;Haricot blanc, appertisé, égoutté, CIQUAL;Haricot blanc, appertisé, égoutté;Haricot bean, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20532;Pois chiche, appertisé, égoutté, CIQUAL;Pois chiche, appertisé, égoutté;Chick pea, canned;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20700;Légume sec, cuit (aliment moyen), CIQUAL;Légume sec, cuit (aliment moyen);Legume, cooked (average);CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20904;Tofu, CIQUAL;Tofu;Tofu, soy bean curd;CIQUAL;Fruits, Légumes;Table Ciqual 2008
VALUES;CIQUAL20905;Crème dessert soja aux ferments, nature, rayon frais, CIQUAL;Crème dessert soja aux ferments, nature, rayon frais;Soy yoghurt, plain, refrigerated;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL20909;Crème dessert soja aux ferments, aux fruits, rayon frais, CIQUAL;Crème dessert soja aux ferments, aux fruits, rayon frais;Soy yoghurt with fruit, refrigerated;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL20911;Crème dessert soja, aromatisée, rayon frais, CIQUAL;Crème dessert soja, aromatisée, rayon frais;Soy dessert, flavoured, refrigerated;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL21501;Agneau, côtelette, grillée, CIQUAL;Agneau, côtelette, grillée;Lamb cutlet, grilled;CIQUAL;Viandes;Table Ciqual 2008
VALUES;CIQUAL21503;Agneau, gigot, rôti, CIQUAL;Agneau, gigot, rôti;Lamb leg, roasted;CIQUAL;Viandes;Table Ciqual 2008
VALUES;CIQUAL21506;Agneau, épaule, rôtie, CIQUAL;Agneau, épaule, rôtie;Lamb shoulder, roasted;CIQUAL;Viandes;Table Ciqual 2008
VALUES;CIQUAL21507;Agneau, épaule, maigre, rôtie, CIQUAL;Agneau, épaule, maigre, rôtie;Lamb shoulder roast, lean, cooked;CIQUAL;Viandes;Table Ciqual 2008
VALUES;CIQUAL22000;Oeuf, cru, CIQUAL;Oeuf, cru;Egg, whole, raw;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22008;Blanc d'oeuf, cuit, CIQUAL;Blanc d'oeuf, cuit;Egg white, cooked;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22009;Jaune d'oeuf, cuit, CIQUAL;Jaune d'oeuf, cuit;Egg yolk, cooked;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22010;Oeuf dur, CIQUAL;Oeuf dur;Egg, hard-boiled;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22011;Oeuf poché, CIQUAL;Oeuf poché;Egg, poached;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22014;Oeuf à  la coque, CIQUAL;Oeuf à  la coque;Egg, soft-boiled;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22500;Omelette nature, CIQUAL;Omelette nature;Omelette, plain;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22501;Oeuf au plat, frit, salé, CIQUAL;Oeuf au plat, frit, salé;Egg, fried, salted;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22502;Oeuf brouillé, CIQUAL;Oeuf brouillé;Egg, scrambled;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22506;Omelette au fromage, CIQUAL;Omelette au fromage;Omelette with cheese;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22507;Omelette aux lardons, CIQUAL;Omelette aux lardons;Omelette with bacon;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22508;Omelette aux champignons, CIQUAL;Omelette aux champignons;Omelette with mushrooms;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL22509;Omelette aux fines herbes, CIQUAL;Omelette aux fines herbes;Omelette with herbs;CIQUAL;Oeufs et dérivés;Table Ciqual 2008
VALUES;CIQUAL23412;Pâte brisée, cuite, CIQUAL;Pâte brisée, cuite;Pastry, short crust, baked;CIQUAL;Pâtisseries et biscuits;Table Ciqual 2008
VALUES;CIQUAL23420;Pâte feuilletée, crue, CIQUAL;Pâte feuilletée, crue;Puff pastry, raw;CIQUAL;Pâtisseries et biscuits;Table Ciqual 2008
VALUES;CIQUAL23422;Pâte feuilletée, cuite, CIQUAL;Pâte feuilletée, cuite;Pastry, flaky, cooked;CIQUAL;Pâtisseries et biscuits;Table Ciqual 2008
VALUES;CIQUAL23426;Pâte feuilletée pur beurre, cuite, CIQUAL;Pâte feuilletée pur beurre, cuite;Pastry, flaky, pure butter, cooked;CIQUAL;Pâtisseries et biscuits;Table Ciqual 2008
VALUES;CIQUAL23430;Feuille de brick, cuite, CIQUAL;Feuille de brick, cuite;Brik pastry sheet, baked;CIQUAL;Pâtisseries et biscuits;Table Ciqual 2008
VALUES;CIQUAL23472;Profiterole avec glace vanille et sauce chocolat, CIQUAL;Profiterole avec glace vanille et sauce chocolat;Puff pastry with ice cream and chocolate sauce;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL23535;Gâteau de semoule, appertisé, CIQUAL;Gâteau de semoule, appertisé;Semolina pudding, canned;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL23536;Gâteau de riz nappé de caramel, rayon frais, CIQUAL;Gâteau de riz nappé de caramel, rayon frais;Rice pudding with caramel sauce, refrigerated;CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
VALUES;CIQUAL24999;Dessert (aliment moyen), CIQUAL;Dessert (aliment moyen);Desert (average);CIQUAL;Produits laitiers et entremets;Table Ciqual 2008
