"VALUES";"Bœuf tranche grasse et aiguillette";"Ingrédient";
"VALUES";"Bœuf paleron";"Ingrédient";
"VALUES";"Bœuf macreuse";"Ingrédient";
"VALUES";"Bœuf talon";"Ingrédient";
"VALUES";"Bœuf griffe";"Ingrédient";
"VALUES";"Bœuf bavette";"Ingrédient";
"VALUES";"Bœuf collier";"Ingrédient";
"VALUES";"Bœuf poitrine";"Ingrédient";
"VALUES";"Bœuf crosse";"Ingrédient";
"VALUES";"Bœuf gîte avant";"Ingrédient";
"VALUES";"Bœuf plat de côtes";"Ingrédient";
"VALUES";"Bœuf poitrine ";"Ingrédient";
"VALUES";"Bœuf tendron";"Ingrédient";
"VALUES";"Bœuf flanchet";"Ingrédient";
"VALUES";"Bœuf gîte arrière";"Ingrédient";
"VALUES";"Bœuf cervelle";"Ingrédient";
"VALUES";"Bœuf cœur";"Ingrédient";
"VALUES";"Bœuf foie";"Ingrédient";
"VALUES";"Bœuf langue";"Ingrédient";
"VALUES";"Bœuf rognons";"Ingrédient";
"VALUES";"Bœuf tête";"Ingrédient";
"VALUES";"Bœuf tripes";"Ingrédient";
"VALUES";"Mouton carré couvert";"Ingrédient";
"VALUES";"Mouton filet";"Ingrédient";
"VALUES";"Mouton selle";"Ingrédient";
"VALUES";"Mouton gigot";"Ingrédient";
"VALUES";"Mouton carré découvert";"Ingrédient";
"VALUES";"Mouton épaule";"Ingrédient";
"VALUES";"Mouton collier";"Ingrédient";
"VALUES";"Mouton haut de côtelettes";"Ingrédient";
"VALUES";"Mouton poitrine";"Ingrédient";
"VALUES";"Mouton cervelle";"Ingrédient";
"VALUES";"Mouton cœur";"Ingrédient";
"VALUES";"Mouton foie";"Ingrédient";
"VALUES";"Mouton langue";"Ingrédient";
"VALUES";"Mouton rognons";"Ingrédient";
"VALUES";"Veau côtes secondes";"Ingrédient";
"VALUES";"Veau côtes premières";"Ingrédient";
"VALUES";"Veau longe";"Ingrédient";
"VALUES";"Veau quasi et culotte";"Ingrédient";
"VALUES";"Veau cuisse ; noix, sous-noix";"Ingrédient";
"VALUES";"Veau côtes découvertes";"Ingrédient";
"VALUES";"Veau épaule";"Ingrédient";
"VALUES";"Veau pied";"Ingrédient";
"VALUES";"Veau tendron";"Ingrédient";
"VALUES";"Veau flanchet";"Ingrédient";
"VALUES";"Veau jarret";"Ingrédient";
"VALUES";"Veau poitrine";"Ingrédient";
"VALUES";"Veau collier";"Ingrédient";
"VALUES";"Veau tête";"Ingrédient";
"VALUES";"Veau cervelle";"Ingrédient";
"VALUES";"Veau coeur";"Ingrédient";
"VALUES";"Veau foie";"Ingrédient";
"VALUES";"Veau langue";"Ingrédient";
"VALUES";"Veau rognons";"Ingrédient";
"VALUES";"Veau tête";"Ingrédient";
"VALUES";"Porc jambon";"Ingrédient";
"VALUES";"Porc jambonneau";"Ingrédient";
"VALUES";"Porc pied";"Ingrédient";
"VALUES";"Porc pointe";"Ingrédient";
"VALUES";"Porc filet";"Ingrédient";
"VALUES";"Porc carré";"Ingrédient";
"VALUES";"Porc échine";"Ingrédient";
"VALUES";"Porc palette";"Ingrédient";
"VALUES";"Porc plat de côtes";"Ingrédient";
"VALUES";"Porc travers de côtes";"Ingrédient";
"VALUES";"Porc gorge";"Ingrédient";
"VALUES";"Porc poitrine";"Ingrédient";
"VALUES";"Porc épaule";"Ingrédient";
"VALUES";"Porc tête";"Ingrédient";
"VALUES";"Porc cœur";"Ingrédient";
"VALUES";"Porc foie";"Ingrédient";
"VALUES";"Porc rognons";"Ingrédient";
"VALUES";"Porc tête";"Ingrédient";
;;;
"#";"http://www.douce-france.fr/metier/volaille-morceaux.html";"Ingrédient";
"VALUES";"Poulet poitrine";"Ingrédient";
"VALUES";"Poulet haut de cuisse";"Ingrédient";
"VALUES";"Poulet pilon";"Ingrédient";
"VALUES";"Poulet fouet";"Ingrédient";
"VALUES";"Poulet médiane";"Ingrédient";
"VALUES";"Poulet blanquette";"Ingrédient";
"VALUES";"Poulet croupion";"Ingrédient";
"VALUES";"Canard cou";"Ingrédient";
"VALUES";"Canard filet";"Ingrédient";
"VALUES";"Canard pilon";"Ingrédient";
"VALUES";"Canard croupion";"Ingrédient";
"VALUES";"Canard fouet";"Ingrédient";
"VALUES";"Canard aileron";"Ingrédient";
"VALUES";"Canard manchon ";"Ingrédient";
"VALUES";"Dinde cou";"Ingrédient";
"VALUES";"Dinde poitrine";"Ingrédient";
"VALUES";"Dinde haut de cuisse";"Ingrédient";
"VALUES";"Dinde pilon";"Ingrédient";
"VALUES";"Dinde croupion";"Ingrédient";
"VALUES";"Dinde fouet";"Ingrédient";
"VALUES";"Dinde aileron";"Ingrédient";
"VALUES";"Dinde blanquette";"Ingrédient";
