STOP_ON_FIRST_ERROR;false;;;;;;
PATH;/Temp/CIQUAL;;;;;;
TYPE;bcpg:rawMaterial;;;;;;
MAPPING;NutDatabaseFrench;;;;;;
COLUMNS;bcpg:code;cm:name;bcpg:legalName;bcpg:legalName_en;bcpg:productHierarchy1;bcpg:productHierarchy2;bcpg:suppliers
VALUES;CIQUAL23491;Tarte aux fraises, CIQUAL;Tarte aux fraises;Strawberry Tart;CIQUAL;Gâteaux et pâtisseries;Table Ciqual 2012
VALUES;CIQUAL23495;Tarte aux fruits rouges, CIQUAL;Tarte aux fruits rouges;Tart red fruit;CIQUAL;Gâteaux et pâtisseries;Table Ciqual 2012
VALUES;CIQUAL23499;Tarte ou tartelette aux fruits, CIQUAL;Tarte ou tartelette aux fruits;Pie or tart fruits;CIQUAL;Gâteaux et pâtisseries;Table Ciqual 2012
VALUES;CIQUAL23490;Tarte ou tartelette aux pommes, CIQUAL;Tarte ou tartelette aux pommes;Pie or tart apples;CIQUAL;Gâteaux et pâtisseries;Table Ciqual 2012
VALUES;CIQUAL15000;Amande (avec peau), CIQUAL;Amande (avec peau);Almonds (with skin);CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15202;Beurre de cacahuète ou Pâte d'arachide, CIQUAL;Beurre de cacahuète ou Pâte d'arachide;Peanut butter or peanut paste;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15001;Cacahuète ou Arachide, CIQUAL;Cacahuète ou Arachide;Peanut or groundnut;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15002;Cacahuète, grillée, salée, CIQUAL;Cacahuète, grillée, salée;Peanut, roasted, salted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15039;Châtaigne ou Marron, appertisé, CIQUAL;Châtaigne ou Marron, appertisé;Brown or chestnut, canned;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15020;Châtaigne, cuite à l'eau, CIQUAL;Châtaigne, cuite à l'eau;Chestnuts, boiled;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15021;Châtaigne, grillée, CIQUAL;Châtaigne, grillée;Chestnut, roasted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15016;Crème de marrons vanillée, appertisée, CIQUAL;Crème de marrons vanillée, appertisée;Chestnut vanilla, appertisée;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL9570;Farine de châtaigne, CIQUAL;Farine de châtaigne;Chestnut flour;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15040;Fruits séchés et graines oléagineuses (aliment moyen), CIQUAL;Fruits séchés et graines oléagineuses (aliment moyen);Dried fruits and seeds (average food);CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15018;Mélange apéritif de graines salées et raisins secs, CIQUAL;Mélange apéritif de graines salées et raisins secs;Mix drink salted seeds and raisins;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15004;Noisette, CIQUAL;Noisette;Hazel;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15019;Noix de cajou, grillée, salée, CIQUAL;Noix de cajou, grillée, salée;Cashew nuts, roasted, salted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15006;Noix de coco, amande mûre, fraîche, CIQUAL;Noix de coco, amande mûre, fraîche;Coconut, almond, blackberry, fresh;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15007;Noix de coco, amande, sèche, CIQUAL;Noix de coco, amande, sèche;Coconut, almond, dry;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15027;Noix de macadamia, CIQUAL;Noix de macadamia;Macadamia;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15026;Noix de pécan, CIQUAL;Noix de pécan;Pecans;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15008;Noix du Brésil, CIQUAL;Noix du Brésil;Brazil nuts;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15005;Noix, séchée, cerneaux, CIQUAL;Noix, séchée, cerneaux;Nuts, dried, shelled;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15201;Pâte d'amande, pré-emballée, CIQUAL;Pâte d'amande, pré-emballée;Almond paste, pre-packaged;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15025;Pignon de pin, CIQUAL;Pignon de pin;Pine nuts;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15009;Pistache, grillée, salée, CIQUAL;Pistache, grillée, salée;Pistachio, roasted, salted;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15015;Purée de marrons, appertisée, CIQUAL;Purée de marrons, appertisée;Chestnut puree, appertisée;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15010;Sésame, graine, CIQUAL;Sésame, graine;Sesame seed;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL15011;Tournesol, graine, CIQUAL;Tournesol, graine;Sunflower seed;CIQUAL;Graines oléagineuses et châtaignes;Table Ciqual 2012
VALUES;CIQUAL11000;Ail frais, CIQUAL;Ail frais;Fresh garlic;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11033;Basilic, frais, CIQUAL;Basilic, frais;Basil, fresh;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11001;Bouillon de boeuf, déshydraté, CIQUAL;Bouillon de boeuf, déshydraté;Beef broth, dehydrated;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11041;Bouillon de légumes, déshydraté, CIQUAL;Bouillon de légumes, déshydraté;Vegetable, dehydrated;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11025;Cannelle, CIQUAL;Cannelle;Cinnamon;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11002;Cerfeuil, frais, CIQUAL;Cerfeuil, frais;Chervil, fresh;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11003;Ciboule ou Ciboulette, fraîche, CIQUAL;Ciboule ou Ciboulette, fraîche;Onion or chives, fresh;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11026;Coriandre, graine, CIQUAL;Coriandre, graine;Coriander seed;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11042;Cumin, graine, CIQUAL;Cumin, graine;Cumin seed;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11005;Curry, en poudre, CIQUAL;Curry, en poudre;Curry powder;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11081;Epice (aliment moyen), CIQUAL;Epice (aliment moyen);Spice (average food);CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11082;Fleur de sel, non iodée, non fluorée, CIQUAL;Fleur de sel, non iodée, non fluorée;Sea salt, non iodized, non-fluoridated;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11006;Gingembre, moulu, CIQUAL;Gingembre, moulu;Ginger, ground;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11080;Herbes aromatiques fraîches (aliment moyen), CIQUAL;Herbes aromatiques fraîches (aliment moyen);Fresh herbs (average food);CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL51500;Meloukhia, feuilles de corète séchées, en poudre, CIQUAL;Meloukhia, feuilles de corète séchées, en poudre;Meloukhia, Mallow leaves dried powder;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11027;Menthe, fraîche, CIQUAL;Menthe, fraîche;Mint, fresh;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11014;Persil frais, CIQUAL;Persil frais;Fresh parsley;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11015;Poivre noir, moulu, CIQUAL;Poivre noir, moulu;Ground black pepper;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11016;Raifort, cru, CIQUAL;Raifort, cru;Horseradish, raw;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11058;Sel blanc alimentaire, iodé, non fluoré (marin, ignigène ou gemme), CIQUAL;Sel blanc alimentaire, iodé, non fluoré (marin, ignigène ou gemme);White salt food, iodized nonfluorinated (marine or open-pan rock);CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11017;Sel blanc alimentaire, non iodé, non fluoré (marin, ignigène ou gemme), CIQUAL;Sel blanc alimentaire, non iodé, non fluoré (marin, ignigène ou gemme);White salt food, non-iodized, non-fluorinated (marine or open-pan rock);CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11083;Sel marin gris, non iodé, non fluoré, CIQUAL;Sel marin gris, non iodé, non fluoré;Gray sea salt, non-iodized, non-fluorinated;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL11038;Thym, sec, CIQUAL;Thym, sec;Thyme, dry;CIQUAL;Herbes, épices et assaisonnements;Table Ciqual 2012
VALUES;CIQUAL16080;Corps gras végétal pour friture, en pain, CIQUAL;Corps gras végétal pour friture, en pain;Vegetable fat for frying bread;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17700;Huile combinée (mélange d'huiles), CIQUAL;Huile combinée (mélange d'huiles);Combined oil (oil blend);CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17701;Huile combinée, mélange d'huile d'olive et de graines, CIQUAL;Huile combinée, mélange d'huile d'olive et de graines;Oil combined mixture of olive oil and seeds;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17040;Huile d'arachide, CIQUAL;Huile d'arachide;Peanut oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17900;Huile d'argan(e), CIQUAL;Huile d'argan(e);Argan oil (e);CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17100;Huile d'avocat, CIQUAL;Huile d'avocat;Avocado oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17130;Huile de colza, CIQUAL;Huile de colza;Rapeseed oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17190;Huile de maïs, CIQUAL;Huile de maïs;Corn oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17210;Huile de noisette, CIQUAL;Huile de noisette;Hazelnut oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17220;Huile de noix, CIQUAL;Huile de noix;Walnut oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17999;Huile de paraffine, CIQUAL;Huile de paraffine;Paraffin oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17350;Huile de pépins de raisin, CIQUAL;Huile de pépins de raisin;Grapeseed oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17400;Huile de sésame, CIQUAL;Huile de sésame;Sesame oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17420;Huile de soja, CIQUAL;Huile de soja;Soybean oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17440;Huile de tournesol, CIQUAL;Huile de tournesol;Sunflower oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17270;Huile d'olive vierge, CIQUAL;Huile d'olive vierge;Virgin olive oil;CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL17001;Huile végétale (aliment moyen), CIQUAL;Huile végétale (aliment moyen);Vegetable oil (average food);CIQUAL;Huiles et graisses végétales;Table Ciqual 2012
VALUES;CIQUAL2043;Abricot, nectar, CIQUAL;Abricot, nectar;Apricot nectar;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2000;Ananas, jus à base de concentré, CIQUAL;Ananas, jus à base de concentré;Pineapple juice from concentrate;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2073;Ananas, pur jus, CIQUAL;Ananas, pur jus;Pineapple juice pure;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2006;Carotte, pur jus, CIQUAL;Carotte, pur jus;Carrot juice pure;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2031;Citron vert, pur jus, CIQUAL;Citron vert, pur jus;Lime juice pure;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2007;Citron, jus pressé maison, CIQUAL;Citron, jus pressé maison;Lemon juice squeezed home;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2034;Clémentine/mandarine, pur jus, CIQUAL;Clémentine/mandarine, pur jus;Clementine / mandarin, pure juice;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2365;Fruit de la passion ou Maracuja, nectar, CIQUAL;Fruit de la passion ou Maracuja, nectar;Passion fruit or passion fruit nectar;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2004;Jus de fruits (aliment moyen), CIQUAL;Jus de fruits (aliment moyen);Fruit juice (average food);CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2011;Jus multifruit - base orange, multivitaminé, CIQUAL;Jus multifruit - base orange, multivitaminé;Multifruit juice - orange base, multivitamin;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2038;Jus multifruit - base orange, standard, CIQUAL;Jus multifruit - base orange, standard;Multifruit juice - orange base, standard;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2050;Jus multifruit - base pomme, multivitaminé, CIQUAL;Jus multifruit - base pomme, multivitaminé;Multifruit juice - apple base, multivitamin;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2048;Jus multifruit - base pomme, standard, CIQUAL;Jus multifruit - base pomme, standard;Multifruit juice - apple base, standard;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2069;Jus multifruit, à base de concentré, CIQUAL;Jus multifruit, à base de concentré;Multifruit juice, made with concentrate;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2002;Jus multifruit, pur jus, multivitaminé, CIQUAL;Jus multifruit, pur jus, multivitaminé;Multifruit juice, pure juices, multivitamin;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2035;Jus multifruit, pur jus, standard, CIQUAL;Jus multifruit, pur jus, standard;Multifruit juice, pure juice, standard;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2075;Légumes, pur jus (aliment moyen), CIQUAL;Légumes, pur jus (aliment moyen);Vegetables, pure juice (average food);CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2023;Mangue, jus frais, CIQUAL;Mangue, jus frais;Mango fresh juice;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2370;Mangue, nectar, CIQUAL;Mangue, nectar;Mango nectar;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2062;Nectar multifruit - base orange, multivitaminé, CIQUAL;Nectar multifruit - base orange, multivitaminé;Nectar multifruit - base orange, multivitamin;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2063;Nectar multifruit - base orange, standard, CIQUAL;Nectar multifruit - base orange, standard;Nectar multifruit - orange base, standard;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2010;Nectar multifruit - base pomme, multivitaminé, CIQUAL;Nectar multifruit - base pomme, multivitaminé;Nectar multifruit - apple base, multivitamin;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2009;Nectar multifruit - base pomme, standard, CIQUAL;Nectar multifruit - base pomme, standard;Nectar multifruit - apple base, standard;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2060;Nectar multifruit, multivitaminé, CIQUAL;Nectar multifruit, multivitaminé;Nectar multifruit, multivitamin;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2061;Nectar multifruit, standard, CIQUAL;Nectar multifruit, standard;Nectar multifruit, standard;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL18041;"Noix de coco, ""lait"", CIQUAL";"Noix de coco, ""lait""";"Coconut ""milk""";CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL18011;Noix de coco, eau, CIQUAL;Noix de coco, eau;Coconut water;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2012;Orange, jus à base de concentré, CIQUAL;Orange, jus à base de concentré;Orange juice from concentrate;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2013;Orange, jus pressé maison, CIQUAL;Orange, jus pressé maison;Orange juice pressed home;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2375;Orange, nectar, CIQUAL;Orange, nectar;Orange nectar;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2070;Orange, pur jus, CIQUAL;Orange, pur jus;Orange, pure juice;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2015;Pamplemousse (pomélo), jus à base de concentré, CIQUAL;Pamplemousse (pomélo), jus à base de concentré;Grapefruit (pomelo) juice from concentrate;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2025;Pamplemousse (pomélo), jus frais, CIQUAL;Pamplemousse (pomélo), jus frais;Grapefruit (pomelo), fresh juice;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2027;Pamplemousse (pomélo), pur jus, CIQUAL;Pamplemousse (pomélo), pur jus;Grapefruit (pomelo) juice pure;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2054;Poire, nectar, CIQUAL;Poire, nectar;Pear nectar;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2014;Pomme, jus à base de concentré, CIQUAL;Pomme, jus à base de concentré;Apple juice from concentrate;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2076;Pomme, nectar, CIQUAL;Pomme, nectar;Apple nectar;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2074;Pomme, pur jus, CIQUAL;Pomme, pur jus;Apple juice pure;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2016;Raisin, pur jus, CIQUAL;Raisin, pur jus;Grape juice pure;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL2021;Tomate, pur jus, CIQUAL;Tomate, pur jus;Tomato juice pure;CIQUAL;Jus et nectars;Table Ciqual 2012
VALUES;CIQUAL19127;Boisson lactée aromatisée à la fraise, au lait partiellement écrémé, CIQUAL;Boisson lactée aromatisée à la fraise, au lait partiellement écrémé;Milk drink flavored with strawberry, partly skimmed milk;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19122;Boisson lactée aromatisée au chocolat, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux, CIQUAL;Boisson lactée aromatisée au chocolat, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux;Milk drink flavored with chocolate, partly skimmed milk, enriched and / or restored in vitamins and / or minerals;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19026;Lait concentré non sucré, entier, CIQUAL;Lait concentré non sucré, entier;Unsweetened condensed milk, whole;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19027;Lait concentré sucré, entier, CIQUAL;Lait concentré sucré, entier;Sweetened condensed milk, whole;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19250;Lait de brebis, entier, CIQUAL;Lait de brebis, entier;Sheep milk, whole;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19201;Lait de chèvre, demi-écrémé, UHT, CIQUAL;Lait de chèvre, demi-écrémé, UHT;Goat milk, semi-skimmed milk, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19200;Lait de chèvre, entier, UHT, CIQUAL;Lait de chèvre, entier, UHT;Goat milk, whole, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19046;Lait demi-écrémé à teneur garantie en protéines et vitamines, enrichi en minéraux, UHT, CIQUAL;Lait demi-écrémé à teneur garantie en protéines et vitamines, enrichi en minéraux, UHT;Semi-skimmed milk with a guaranteed content of protein and vitamins, enriched with minerals, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19045;Lait demi-écrémé à teneur garantie en vitamines, UHT, CIQUAL;Lait demi-écrémé à teneur garantie en vitamines, UHT;Semi-skimmed milk with a guaranteed content of vitamins, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19042;Lait demi-écrémé, pasteurisé, CIQUAL;Lait demi-écrémé, pasteurisé;Semi-skimmed milk, pasteurized;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19041;Lait demi-écrémé, UHT, CIQUAL;Lait demi-écrémé, UHT;Semi-skimmed milk, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19055;Lait écrémé à teneur garantie en vitamines, UHT, CIQUAL;Lait écrémé à teneur garantie en vitamines, UHT;Skim milk warranty vitamins, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19051;Lait écrémé, pasteurisé, CIQUAL;Lait écrémé, pasteurisé;Skim milk, pasteurized;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19050;Lait écrémé, UHT, CIQUAL;Lait écrémé, UHT;Skim milk, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19044;Lait en poudre, demi-écrémé, CIQUAL;Lait en poudre, demi-écrémé;Powdered milk, semi-skimmed;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19054;Lait en poudre, écrémé, CIQUAL;Lait en poudre, écrémé;Milk powder, skimmed;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19021;Lait en poudre, entier, CIQUAL;Lait en poudre, entier;Milk powder, whole;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19024;Lait entier, pasteurisé, CIQUAL;Lait entier, pasteurisé;Whole milk, pasteurized;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19023;Lait entier, UHT, CIQUAL;Lait entier, UHT;Whole milk, UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL19110;Lait partiellement écrémé, aromatisé, UHT, CIQUAL;Lait partiellement écrémé, aromatisé, UHT;Partly skimmed milk, flavored UHT;CIQUAL;Laits;Table Ciqual 2012
VALUES;CIQUAL20052;Artichaut, cru, CIQUAL;Artichaut, cru;Artichoke, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20000;Artichaut, cuit, CIQUAL;Artichaut, cuit;Artichoke, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20076;Asperge, appertisée, égouttée, CIQUAL;Asperge, appertisée, égouttée;Asparagus appertisée, drained;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20001;Asperge, cuite, CIQUAL;Asperge, cuite;Asparagus, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20002;Aubergine, cuite, CIQUAL;Aubergine, cuite;Eggplant, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL13004;Avocat, frais, pulpe, CIQUAL;Avocat, frais, pulpe;Avocado, fresh pulp;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20005;Bette, cuite, CIQUAL;Bette, cuite;Chard, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20003;Betterave rouge, cuite, CIQUAL;Betterave rouge, cuite;Beetroot, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20006;Brocoli, cuit, CIQUAL;Brocoli, cuit;Broccoli, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20054;Cardon, cru, CIQUAL;Cardon, cru;Cardon, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20007;Carotte, appertisée, égouttée, CIQUAL;Carotte, appertisée, égouttée;Carrot appertisée, drained;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20009;Carotte, crue, CIQUAL;Carotte, crue;Carrot, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20008;Carotte, cuite, CIQUAL;Carotte, cuite;Carrot, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20078;Céleri branche, appertisé, CIQUAL;Céleri branche, appertisé;Celery, canned;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20023;Céleri branche, cru, CIQUAL;Céleri branche, cru;Celery, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20024;Céleri branche, cuit, CIQUAL;Céleri branche, cuit;Celery, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20055;Céleri-rave, cru, CIQUAL;Céleri-rave, cru;Celeriac, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20025;Céleri-rave, cuit, CIQUAL;Céleri-rave, cuit;Celeriac, cooked;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20056;Champignon de Paris ou Champignon de couche, cru, CIQUAL;Champignon de Paris ou Champignon de couche, cru;Paris Mushroom or Mushroom, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20125;Champignon de Paris ou Champignon de couche, sauté, CIQUAL;Champignon de Paris ou Champignon de couche, sauté;Paris Mushroom or Mushroom, jumped;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20079;Champignon de Paris, appertisé, CIQUAL;Champignon de Paris, appertisé;Paris mushroom, canned;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20011;Champignon, tout type, appertisé, égoutté, CIQUAL;Champignon, tout type, appertisé, égoutté;Fungus, type, canned, drained;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20010;Champignon, tout type, cru, CIQUAL;Champignon, tout type, cru;Fungus, type, vintage;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20012;Chicorée frisée, crue, CIQUAL;Chicorée frisée, crue;Chicory, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20116;Chou blanc, cru, CIQUAL;Chou blanc, cru;Cabbage, raw;CIQUAL;Légumes;Table Ciqual 2012
VALUES;CIQUAL20077;Chou de Bruxelles, appertisé, égoutté, CIQUAL;Chou de Bruxelles, appertisé, égoutté;Brussels sprouts, canned, drained;CIQUAL;Légumes;Table Ciqual 2012
